"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",0.321135991261606,1,5.64033751172884e-168,2.77219305370834e-167,0.70999453850355,-0.182960131075915,-0.338612779901693,0,1.49645002730748
"2",0.613034083469438,0,1.08830093846599e-167,0.817974426549492,-0.279210276675823,1.01576698654665,-0.653352047421427,0,27.0967989308353
"3",-0.0183379816203733,0,0.895382515917428,4.16782811928054e-167,-0.268957063765475,-0.2750697243056,1.16140550262364,0,49.023537531798
"4",3.12288367012561,0,-3.69351133832568e-167,-2.79288106157182e-166,1.80229382850901,1.84325505188422,2.21736755871109,1,471.490988530858
